Score (Indekseret score)
"76,3319129"
"73,95914776"
"73,36113438"
"77,54662906"
"71,14304644"
"68,31742706"
"71,76194014"
"70,39035092"
"72,66270037"
"74,74952766"
"72,4278144"
"72,92707358"
"69,91229298"
"75,12954713"
"74,19770064"
"76,78328714"
"69,64630445"
"80,88390114"
"65,6343618"
"65,81981135"
"59,74308981"
"59,41712536"
"57,49985405"
"67,18109161"
"63,50125655"
"65,14683409"
"65,31638929"
"64,92012737"
"66,3459385"
"68,67023157"
"65,39463632"
"70,05644638"
"67,96198247"
"69,69595296"
"61,51668042"
"65,21872381"
"63,46269386"
"66,19810207"
"64,27482086"
"62,06227784"
"63,89923575"
"68,80267878"
"62,78698243"
"70,09275215"
"65,05977521"
"64,39898851"
"67,98693607"
"63,84603344"
"65,2866016"
"62,88000271"
"70,65702466"
"64,56298061"
"66,3164948"
"60,70475278"
"60,49627584"
"61,82096887"
"62,17086483"
"62,93434536"
"63,51726858"
"66,01220887"
"63,03795395"
"65,12489927"
"61,7829323"
"53,69262456"
"50,78007454"
"65,779516"
"65,22977718"
"61,29353064"
"68,3035723"
"69,89410724"
"71,07289466"
"64,03104678"
"67,59883978"
"64,29134408"
"65,56314565"
"63,85373252"
"68,38601425"
"66,29012008"
"66,04389963"
"66,95744993"
"63,33703847"
"62,74342426"
"66,83699443"
"66,46047447"
"61,90481863"
"65,54166021"
"63,00164264"
"62,08209744"
"58,18333582"
"66,24936408"
"64,10398562"
"69,03776669"
"61,43122652"
"73,05593437"
"77,2604292"
"76,77580272"
"70,21128131"
"68,05770492"
"71,04745994"
"76,66110522"
"76,84849967"
"70,44199897"
"77,53232066"
"80,77821054"
"79,17909268"
"79,53784737"
"76,12544354"
"85,31313177"
"79,52231346"
"79,68485847"
"72,3281415"
"77,05964289"
"75,99763286"
"79,87877753"
"78,63618223"
"74,66936986"
"77,16978936"
"77,67160286"
"74,56365382"
"75,12456376"
"76,60918618"
"73,43418361"
"74,94091497"
"78,14251292"
"75,8170747"
"73,72503974"
"80,51209093"
"73,19397852"
"73,03065547"
"72,36259904"
"75,79520597"
"75,10110247"
"74,39885924"
"74,70898892"
"75,36032853"
"73,8865726"
"77,09627499"
"77,44406401"
"70,6966951"
"66,70247246"
"67,14268775"
"75,43427019"
"76,11212893"
"70,70753501"
"76,35925218"
"77,21119971"
"78,81209694"
"75,25480132"
"73,57735038"
"76,04911606"
"74,41428052"
"76,85819802"
"74,76304708"
"72,87047701"
"75,69653676"
"77,56304872"
"76,04670216"
"72,43654318"
"76,77896561"
"73,99822382"
"75,0251192"
"75,64364723"
"75,43803228"
"75,87320864"
"77,64391665"
"76,31395883"
"72,7681999"
"75,27204217"
"74,04801232"
"78,95417704"
"87,56744585"
"85,3131609"
"81,81403947"
"75,38928641"
"77,08583435"
"85,31593974"
"86,84559907"
"88,44561095"
"85,57829324"
"88,65377542"
"89,29385815"
"88,93569562"
"81,78753102"
"90,60537938"
"87,99407423"
"88,19243737"
"89,04999601"
"89,28670468"
"88,46529161"
"89,57722179"
"86,18760977"
"88,2977764"
"86,81585228"
"80,47064147"
"86,36685929"
"85,42678356"
"86,01626009"
"82,98938544"
"83,82484831"
